2022-04-27 21:29:46,995 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:47,057 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:47,057 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:48,200 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:48,257 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:48,257 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:49,267 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:49,329 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:49,329 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:50,288 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:50,340 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:50,340 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:52,933 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:53,085 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:53,085 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:54,940 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:54,999 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:54,999 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:57,604 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:57,667 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:57,667 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:29:59,518 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:29:59,578 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:29:59,578 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:30:00,918 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:30:00,978 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:30:00,978 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:30:54,600 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:30:54,687 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:30:54,688 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:30:59,481 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:30:59,546 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:30:59,546 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:01,561 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:01,611 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:01,611 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:02,931 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:02,970 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:02,970 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:04,020 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:04,078 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:04,079 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:05,154 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:05,214 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:05,214 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:06,181 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:06,245 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:06,246 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:07,208 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:07,267 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:07,267 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:08,278 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:08,337 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
